x,y,z
0.1698750,0.2730000,-0.4012500
0.1696875,0.2739375,-0.3995625
0.1695000,0.2754375,-0.3982500
0.1696875,0.2763750,-0.3973125
0.1695000,0.2769375,-0.3969375
0.1687500,0.2778750,-0.3967500
0.1674375,0.2784375,-0.3963750
0.1668750,0.2793750,-0.3963750
0.1657500,0.2806875,-0.3980625
0.1638750,0.2812500,-0.4003125
0.1614375,0.2823750,-0.4001250
0.1584375,0.2831250,-0.3999375
0.1556250,0.2838750,-0.4006875
0.1526250,0.2842500,-0.4020000
0.1490625,0.2846250,-0.4038750
0.1443750,0.2844375,-0.4051875
0.1395000,0.2842500,-0.4059375
0.1338750,0.2840625,-0.4065000
0.1273125,0.2833125,-0.4089375
0.1203750,0.2833125,-0.4110000
0.1132500,0.2831250,-0.4123125
0.1061250,0.2833125,-0.4132500
0.0995625,0.2836875,-0.4145625
0.0931875,0.2840625,-0.4153125
0.0873750,0.2844375,-0.4164375
0.0823125,0.2850000,-0.4181250
0.0793125,0.2851875,-0.4194375
0.0763125,0.2851875,-0.4207500
0.0740625,0.2853750,-0.4216875
0.0721875,0.2851875,-0.4228125
0.0701250,0.2842500,-0.4228125
0.0688125,0.2835000,-0.4226250
0.0676875,0.2835000,-0.4228125
0.0667500,0.2831250,-0.4226250
0.0648750,0.2829375,-0.4233750
0.0631875,0.2835000,-0.4241250
0.0609375,0.2838750,-0.4243125
0.0592500,0.2842500,-0.4239375
0.0581250,0.2846250,-0.4243125
0.0566250,0.2846250,-0.4256250
0.0553125,0.2846250,-0.4246875
0.0541875,0.2846250,-0.4241250
0.0532500,0.2848125,-0.4233750
0.0525000,0.2842500,-0.4228125
0.0526875,0.2833125,-0.4237500
0.0517500,0.2829375,-0.4260000
0.0513750,0.2835000,-0.4252500
0.0502500,0.2838750,-0.4246875
0.0504375,0.2836875,-0.4261875
0.0506250,0.2835000,-0.4278750
0.0519375,0.2829375,-0.4280625
0.0532500,0.2827500,-0.4280625
0.0540000,0.2833125,-0.4269375
0.0562500,0.2842500,-0.4245000
0.0575625,0.2846250,-0.4246875
0.0600000,0.2846250,-0.4252500
0.0616875,0.2851875,-0.4248750
0.0616875,0.2868750,-0.4235625
0.0615000,0.2885625,-0.4235625
0.0635625,0.2889375,-0.4233750
0.0661875,0.2887500,-0.4239375
0.0688125,0.2880000,-0.4239375
0.0716250,0.2876250,-0.4224375
0.0750000,0.2872500,-0.4215000
0.0789375,0.2863125,-0.4198125
0.0847500,0.2850000,-0.4190625
0.0900000,0.2842500,-0.4170000
0.0933750,0.2842500,-0.4155000
0.0975000,0.2840625,-0.4125000
0.1008750,0.2848125,-0.4128750
0.1044375,0.2855625,-0.4138125
0.1072500,0.2866875,-0.4130625
0.1096875,0.2883750,-0.4128750
0.1117500,0.2895000,-0.4123125
0.1138125,0.2902500,-0.4123125
0.1162500,0.2913750,-0.4119375
0.1173750,0.2923125,-0.4130625
0.1190625,0.2925000,-0.4115625
0.1211250,0.2925000,-0.4091250
0.1233750,0.2923125,-0.4085625
0.1256250,0.2917500,-0.4078125
0.1275000,0.2915625,-0.4070625
0.1293750,0.2915625,-0.4087500
0.1318125,0.2910000,-0.4089375
0.1336875,0.2904375,-0.4091250
0.1350000,0.2902500,-0.4091250
0.1359375,0.2898750,-0.4102500
0.1365000,0.2891250,-0.4111875
0.1372500,0.2878125,-0.4117500
0.1376250,0.2868750,-0.4117500
0.1380000,0.2857500,-0.4115625
0.1374375,0.2846250,-0.4117500
0.1366875,0.2838750,-0.4113750
0.1361250,0.2825625,-0.4121250
0.1357500,0.2806875,-0.4132500
0.1359375,0.2791875,-0.4141875
0.1355625,0.2776875,-0.4155000
0.1350000,0.2752500,-0.4177500
0.1344375,0.2728125,-0.4188750
0.1342500,0.2701875,-0.4209375
0.1351875,0.2666250,-0.4235625
0.1365000,0.2634375,-0.4263750
0.1372500,0.2608125,-0.4293750
0.1376250,0.2583750,-0.4321875
0.1383750,0.2551875,-0.4348125
0.1396875,0.2521875,-0.4359375
0.1410000,0.2490000,-0.4376250
0.1423125,0.2458125,-0.4396875
0.1426875,0.2426250,-0.4425000
0.1434375,0.2390625,-0.4441875
0.1443750,0.2347500,-0.4466250
0.1456875,0.2298750,-0.4485000
0.1468125,0.2257500,-0.4501875
0.1481250,0.2212500,-0.4539375
0.1498125,0.2169375,-0.4571250
0.1516875,0.2126250,-0.4593750
0.1541250,0.2079375,-0.4610625
0.1563750,0.2034375,-0.4631250
0.1590000,0.1993125,-0.4650000
0.1614375,0.1948125,-0.4666875
0.1633125,0.1899375,-0.4681875
0.1651875,0.1852500,-0.4693125
0.1680000,0.1803750,-0.4702500
0.1700625,0.1755000,-0.4711875
0.1721250,0.1706250,-0.4715625
0.1713750,0.1661250,-0.4721250
0.1736250,0.1606875,-0.4717500
0.1766250,0.1552500,-0.4725000
0.1805625,0.1496250,-0.4728750
0.1843125,0.1441875,-0.4732500
0.1873125,0.1380000,-0.4736250
0.1910625,0.1314375,-0.4743750
0.1950000,0.1246875,-0.4755000
0.2019375,0.1175625,-0.4756875
0.2058750,0.1111875,-0.4758750
0.2094375,0.1070625,-0.4755000
0.2128125,0.1029375,-0.4756875
0.2163750,0.0960000,-0.4755000
0.2201250,0.0894375,-0.4749375
0.2242500,0.0836250,-0.4743750
0.2285625,0.0772500,-0.4738125
0.2326875,0.0712500,-0.4732500
0.2362500,0.0654375,-0.4730625
0.2400000,0.0573750,-0.4717500
0.2435625,0.0496875,-0.4717500
0.2467500,0.0448125,-0.4700625
0.2493750,0.0401250,-0.4676250
0.2518125,0.0341250,-0.4663125
0.2535000,0.0294375,-0.4642500
0.2546250,0.0249375,-0.4620000
0.2566875,0.0198750,-0.4605000
0.2581875,0.0151875,-0.4595625
0.2598750,0.0105000,-0.4578750
0.2615625,0.0052500,-0.4576875
0.2636250,0.0000000,-0.4578750
0.2655000,-0.0045000,-0.4571250
0.2679375,-0.0097500,-0.4561875
0.2707500,-0.0151875,-0.4546875
0.2728125,-0.0198750,-0.4526250
0.2748750,-0.0245625,-0.4505625
0.2767500,-0.0294375,-0.4483125
0.2786250,-0.0343125,-0.4470000
0.2805000,-0.0388125,-0.4449375
0.2821875,-0.0429375,-0.4425000
0.2831250,-0.0474375,-0.4400625
0.2836875,-0.0517500,-0.4396875
0.2846250,-0.0558750,-0.4380000
0.2855625,-0.0605625,-0.4361250
0.2863125,-0.0645000,-0.4350000
0.2870625,-0.0688125,-0.4331250
0.2870625,-0.0727500,-0.4325625
0.2868750,-0.0772500,-0.4323750
0.2868750,-0.0810000,-0.4325625
0.2870625,-0.0849375,-0.4318125
0.2865000,-0.0886875,-0.4318125
0.2861250,-0.0920625,-0.4321875
0.2855625,-0.0954375,-0.4318125
0.2846250,-0.0980625,-0.4320000
0.2838750,-0.1016250,-0.4312500
0.2829375,-0.1040625,-0.4303125
0.2816250,-0.1061250,-0.4291875
0.2801250,-0.1081875,-0.4288125
0.2784375,-0.1106250,-0.4301250
0.2763750,-0.1126875,-0.4308750
0.2739375,-0.1147500,-0.4325625
0.2720625,-0.1168125,-0.4325625
0.2688750,-0.1181250,-0.4353750
0.2655000,-0.1198125,-0.4359375
0.2617500,-0.1213125,-0.4385625
0.2578125,-0.1231875,-0.4406250
0.2533125,-0.1245000,-0.4415625
0.2484375,-0.1252500,-0.4443750
0.2433750,-0.1258125,-0.4464375
0.2373750,-0.1265625,-0.4503750
0.2319375,-0.1273125,-0.4518750
0.2257500,-0.1282500,-0.4567500
0.2190000,-0.1280625,-0.4599375
0.2113125,-0.1273125,-0.4635000
0.2036250,-0.1267500,-0.4678125
0.1957500,-0.1261875,-0.4702500
0.1878750,-0.1254375,-0.4730625
0.1796250,-0.1237500,-0.4762500
0.1719375,-0.1230000,-0.4794375
0.1625625,-0.1183125,-0.4816875
0.1546875,-0.1177500,-0.4841250
0.1471875,-0.1175625,-0.4869375
0.1396875,-0.1168125,-0.4888125
0.1321875,-0.1168125,-0.4905000
0.1243125,-0.1164375,-0.4920000
0.1164375,-0.1164375,-0.4942500
0.1081875,-0.1149375,-0.4953750
0.1018125,-0.1173750,-0.4976250
0.0943125,-0.1166250,-0.4996875
0.0866250,-0.1156875,-0.5006250
0.0785625,-0.1155000,-0.5025000
0.0706875,-0.1149375,-0.5045625
0.0628125,-0.1149375,-0.5066250
0.0547500,-0.1143750,-0.5083125
0.0459375,-0.1149375,-0.5098125
0.0369375,-0.1143750,-0.5100000
0.0283125,-0.1138125,-0.5105625
0.0195000,-0.1128750,-0.5113125
0.0108750,-0.1115625,-0.5111250
0.0022500,-0.1106250,-0.5111250
-0.0060000,-0.1100625,-0.5098125
-0.0133125,-0.1087500,-0.5081250
-0.0211875,-0.1074375,-0.5077500
-0.0288750,-0.1072500,-0.5071875
-0.0367500,-0.1065000,-0.5068125
-0.0440625,-0.1061250,-0.5058750
-0.0510000,-0.1065000,-0.5055000
-0.0585000,-0.1065000,-0.5053125
-0.0660000,-0.1053750,-0.5062500
-0.0735000,-0.1053750,-0.5066250
-0.0800625,-0.1055625,-0.5051250
-0.0860625,-0.1048125,-0.5038125
-0.0918750,-0.1046250,-0.5026875
-0.0976875,-0.1040625,-0.5017500
-0.1038750,-0.1035000,-0.5002500
-0.1098750,-0.1029375,-0.4991250
-0.1155000,-0.1029375,-0.4970625
-0.1209375,-0.1029375,-0.4953750
-0.1269375,-0.1025625,-0.4944375
-0.1333125,-0.1020000,-0.4933125
-0.1396875,-0.1021875,-0.4916250
-0.1451250,-0.1027500,-0.4886250
-0.1507500,-0.1021875,-0.4861875
-0.1563750,-0.1021875,-0.4833750
-0.1618125,-0.1021875,-0.4800000
-0.1674375,-0.1021875,-0.4771875
-0.1730625,-0.1016250,-0.4738125
-0.1781250,-0.1020000,-0.4723125
-0.1830000,-0.1016250,-0.4704375
-0.1884375,-0.1008750,-0.4696875
-0.1933125,-0.1012500,-0.4674375
-0.1976250,-0.1006875,-0.4651875
-0.2019375,-0.1005000,-0.4633125
-0.2056875,-0.1001250,-0.4606875
-0.2086875,-0.1003125,-0.4590000
-0.2122500,-0.0995625,-0.4567500
-0.2158125,-0.0991875,-0.4546875
-0.2190000,-0.0986250,-0.4513125
-0.2221875,-0.0982500,-0.4494375
-0.2251875,-0.0980625,-0.4470000
-0.2285625,-0.0975000,-0.4449375
-0.2313750,-0.0973125,-0.4438125
-0.2349375,-0.0961875,-0.4428750
-0.2383125,-0.0954375,-0.4410000
-0.2413125,-0.0948750,-0.4380000
-0.2454375,-0.0941250,-0.4366875
-0.2499375,-0.0922500,-0.4351875
-0.2551875,-0.0905625,-0.4335000
-0.2598750,-0.0883125,-0.4306875
-0.2655000,-0.0860625,-0.4278750
-0.2707500,-0.0845625,-0.4237500
-0.2756250,-0.0830625,-0.4198125
-0.2801250,-0.0815625,-0.4166250
-0.2833125,-0.0804375,-0.4141875
-0.2851875,-0.0798750,-0.4113750
-0.2866875,-0.0791250,-0.4104375
-0.2876250,-0.0785625,-0.4110000
-0.2904375,-0.0768750,-0.4110000
-0.2911875,-0.0759375,-0.4108125
-0.2911875,-0.0751875,-0.4110000
-0.2910000,-0.0738750,-0.4125000
-0.2919375,-0.0723750,-0.4130625
-0.2928750,-0.0703125,-0.4128750
-0.2949375,-0.0686250,-0.4117500
-0.2962500,-0.0669375,-0.4108125
-0.2953125,-0.0660000,-0.4102500
-0.2966250,-0.0646875,-0.4108125
-0.2983125,-0.0628125,-0.4108125
-0.3001875,-0.0613125,-0.4096875
-0.3015000,-0.0594375,-0.4098750
-0.3028125,-0.0575625,-0.4100625
-0.3031875,-0.0556875,-0.4093125
-0.3048750,-0.0536250,-0.4081875
-0.3061875,-0.0515625,-0.4080000
-0.3075000,-0.0491250,-0.4076250
-0.3088125,-0.0463125,-0.4078125
-0.3103125,-0.0436875,-0.4076250
-0.3120000,-0.0416250,-0.4059375
-0.3135000,-0.0391875,-0.4040625
-0.3151875,-0.0363750,-0.4048125
-0.3168750,-0.0331875,-0.4053750
-0.3185625,-0.0298125,-0.4040625
-0.3195000,-0.0271875,-0.4020000
-0.3211875,-0.0253125,-0.3999375
-0.3226875,-0.0225000,-0.3982500
-0.3238125,-0.0198750,-0.3984375
-0.3249375,-0.0178125,-0.3993750
-0.3258750,-0.0161250,-0.3984375
-0.3266250,-0.0146250,-0.3973125
-0.3270000,-0.0133125,-0.3967500
-0.3283125,-0.0114375,-0.3967500
-0.3281250,-0.0090000,-0.3975000
-0.3281250,-0.0075000,-0.3976875
-0.3286875,-0.0050625,-0.3969375
-0.3292500,-0.0024375,-0.3965625
-0.3298125,0.0001875,-0.3954375
-0.3298125,0.0024375,-0.3956250
-0.3296250,0.0046875,-0.3956250
-0.3292500,0.0069375,-0.3963750
-0.3290625,0.0082500,-0.3950625
-0.3292500,0.0108750,-0.3948750
-0.3290625,0.0121875,-0.3950625
-0.3286875,0.0135000,-0.3941250
-0.3285000,0.0144375,-0.3943125
-0.3285000,0.0157500,-0.3928125
-0.3279375,0.0172500,-0.3930000
-0.3281250,0.0181875,-0.3926250
-0.3286875,0.0196875,-0.3945000
-0.3285000,0.0202500,-0.3956250
-0.3281250,0.0217500,-0.3950625
-0.3283125,0.0225000,-0.3950625
-0.3290625,0.0236250,-0.3960000
-0.3290625,0.0247500,-0.3976875
-0.3296250,0.0253125,-0.3978750
-0.3294375,0.0260625,-0.3978750
-0.3298125,0.0271875,-0.3967500
-0.3307500,0.0283125,-0.3956250
-0.3316875,0.0290625,-0.3956250
-0.3318750,0.0298125,-0.3963750
-0.3318750,0.0301875,-0.3960000
-0.3318750,0.0313125,-0.3952500
-0.3330000,0.0326250,-0.3954375
-0.3337500,0.0341250,-0.3948750
-0.3350625,0.0354375,-0.3952500
-0.3356250,0.0365625,-0.3952500
-0.3378750,0.0380625,-0.3943125
-0.3393750,0.0393750,-0.3933750
-0.3408750,0.0416250,-0.3920625
-0.3423750,0.0429375,-0.3915000
-0.3438750,0.0444375,-0.3900000
-0.3461250,0.0453750,-0.3886875
-0.3476250,0.0463125,-0.3864375
-0.3491250,0.0470625,-0.3847500
-0.3496875,0.0483750,-0.3838125
-0.3513750,0.0498750,-0.3819375
-0.3538125,0.0532500,-0.3800625
-0.3558750,0.0551250,-0.3772500
-0.3573750,0.0562500,-0.3744375
-0.3581250,0.0581250,-0.3721875
-0.3594375,0.0594375,-0.3706875
-0.3605625,0.0615000,-0.3690000
-0.3613125,0.0626250,-0.3669375
-0.3618750,0.0645000,-0.3658125
-0.3622500,0.0633750,-0.3658125
-0.3628125,0.0637500,-0.3656250
-0.3635625,0.0650625,-0.3645000
-0.3645000,0.0661875,-0.3624375
-0.3646875,0.0676875,-0.3607500
-0.3660000,0.0688125,-0.3590625
-0.3665625,0.0706875,-0.3581250
-0.3669375,0.0718125,-0.3577500
-0.3676875,0.0738750,-0.3564375
-0.3684375,0.0757500,-0.3555000
-0.3691875,0.0772500,-0.3555000
-0.3699375,0.0787500,-0.3555000
-0.3706875,0.0806250,-0.3545625
-0.3708750,0.0821250,-0.3523125
-0.3718125,0.0840000,-0.3511875
-0.3729375,0.0864375,-0.3485625
-0.3735000,0.0883125,-0.3465000
-0.3740625,0.0905625,-0.3446250
-0.3742500,0.0922500,-0.3425625
-0.3748125,0.0943125,-0.3420000
-0.3755625,0.0961875,-0.3401250
-0.3765000,0.0984375,-0.3406875
-0.3772500,0.1003125,-0.3399375
-0.3774375,0.1014375,-0.3393750
-0.3774375,0.1029375,-0.3380625
-0.3776250,0.1038750,-0.3373125
-0.3780000,0.1059375,-0.3369375
-0.3780000,0.1076250,-0.3363750
-0.3783750,0.1091250,-0.3380625
-0.3787500,0.1100625,-0.3380625
-0.3783750,0.1113750,-0.3373125
-0.3783750,0.1128750,-0.3376875
-0.3783750,0.1147500,-0.3384375
-0.3787500,0.1166250,-0.3384375
-0.3791250,0.1177500,-0.3380625
-0.3793125,0.1194375,-0.3363750
-0.3791250,0.1211250,-0.3348750
-0.3789375,0.1233750,-0.3346875
-0.3787500,0.1250625,-0.3343125
-0.3781875,0.1269375,-0.3335625
-0.3785625,0.1284375,-0.3326250
-0.3783750,0.1305000,-0.3318750
-0.3781875,0.1329375,-0.3307500
-0.3780000,0.1348125,-0.3301875
-0.3780000,0.1366875,-0.3305625
-0.3778125,0.1383750,-0.3300000
-0.3778125,0.1404375,-0.3296250
-0.3781875,0.1421250,-0.3281250
-0.3781875,0.1443750,-0.3271875
-0.3781875,0.1466250,-0.3260625
-0.3789375,0.1485000,-0.3255000
-0.3795000,0.1505625,-0.3249375
-0.3795000,0.1528125,-0.3225000
-0.3793125,0.1548750,-0.3198750
-0.3793125,0.1573125,-0.3180000
-0.3793125,0.1595625,-0.3163125
-0.3789375,0.1610625,-0.3155625
-0.3793125,0.1627500,-0.3144375
-0.3791250,0.1653750,-0.3138750
-0.3789375,0.1674375,-0.3133125
-0.3826875,0.1717500,-0.3112500
-0.3825000,0.1743750,-0.3095625
-0.3826875,0.1770000,-0.3075000
-0.3832500,0.1788750,-0.3069375
-0.3843750,0.1818750,-0.3054375
-0.3847500,0.1841250,-0.3035625
-0.3849375,0.1856250,-0.3011250
-0.3853125,0.1880625,-0.2988750
-0.3821250,0.1884375,-0.2977500
-0.3832500,0.1908750,-0.2964375
-0.3838125,0.1936875,-0.2947500
-0.3836250,0.1976250,-0.2923125
-0.3834375,0.2002500,-0.2891250
-0.3830625,0.2032500,-0.2870625
-0.3830625,0.2066250,-0.2842500
-0.3832500,0.2101875,-0.2805000
-0.3834375,0.2131875,-0.2775000
-0.3832500,0.2169375,-0.2748750
-0.3826875,0.2193750,-0.2730000
-0.3823125,0.2223750,-0.2718750
-0.3817500,0.2261250,-0.2686875
-0.3815625,0.2296875,-0.2641875
-0.3811875,0.2334375,-0.2623125
-0.3802500,0.2368125,-0.2621250
-0.3791250,0.2413125,-0.2610000
-0.3780000,0.2446875,-0.2593125
-0.3766875,0.2484375,-0.2578125
-0.3755625,0.2518125,-0.2553750
-0.3742500,0.2550000,-0.2555625
-0.3718125,0.2581875,-0.2566875
-0.3693750,0.2608125,-0.2570625
-0.3667500,0.2638125,-0.2561250
-0.3645000,0.2664375,-0.2557500
-0.3620625,0.2690625,-0.2563125
-0.3598125,0.2716875,-0.2570625
-0.3571875,0.2745000,-0.2570625
-0.3551250,0.2778750,-0.2576250
-0.3528750,0.2806875,-0.2574375
-0.3502500,0.2836875,-0.2578125
-0.3476250,0.2868750,-0.2583750
-0.3451875,0.2895000,-0.2593125
-0.3423750,0.2919375,-0.2598750
-0.3397500,0.2943750,-0.2589375
-0.3369375,0.2968125,-0.2595000
-0.3337500,0.2994375,-0.2606250
-0.3307500,0.3020625,-0.2619375
-0.3279375,0.3045000,-0.2619375
-0.3249375,0.3063750,-0.2623125
-0.3215625,0.3088125,-0.2630625
-0.3187500,0.3116250,-0.2641875
-0.3157500,0.3144375,-0.2666250
-0.3123750,0.3163125,-0.2685000
-0.3093750,0.3176250,-0.2698125
-0.3065625,0.3189375,-0.2715000
-0.3033750,0.3200625,-0.2741250
-0.3001875,0.3213750,-0.2767500
-0.2970000,0.3223125,-0.2793750
-0.2936250,0.3228750,-0.2810625
-0.2902500,0.3236250,-0.2836875
-0.2870625,0.3238125,-0.2859375
-0.2836875,0.3245625,-0.2883750
-0.2799375,0.3251250,-0.2893125
-0.2767500,0.3255000,-0.2917500
-0.2735625,0.3255000,-0.2940000
-0.2700000,0.3258750,-0.2960625
-0.2662500,0.3264375,-0.2992500
-0.2628750,0.3258750,-0.3015000
-0.2593125,0.3256875,-0.3043125
-0.2557500,0.3258750,-0.3073125
-0.2527500,0.3260625,-0.3121875
-0.2499375,0.3258750,-0.3150000
-0.2467500,0.3258750,-0.3183750
-0.2437500,0.3255000,-0.3219375
-0.2405625,0.3251250,-0.3241875
-0.2370000,0.3247500,-0.3270000
-0.2336250,0.3243750,-0.3307500
-0.2302500,0.3240000,-0.3346875
-0.2272500,0.3230625,-0.3375000
-0.2261250,0.3241875,-0.3414375
-0.2225625,0.3234375,-0.3433125
-0.2191875,0.3225000,-0.3463125
-0.2156250,0.3215625,-0.3498750
-0.2122500,0.3202500,-0.3530625
-0.2079375,0.3191250,-0.3560625
-0.2041875,0.3172500,-0.3577500
-0.1989375,0.3155625,-0.3624375
-0.1914375,0.3118125,-0.3654375
-0.1867500,0.3101250,-0.3699375
-0.1816875,0.3086250,-0.3729375
-0.1771875,0.3069375,-0.3766875
-0.1723125,0.3058125,-0.3804375
-0.1680000,0.3045000,-0.3826875
-0.1633125,0.3035625,-0.3868125
-0.1590000,0.3022500,-0.3883125
-0.1545000,0.3013125,-0.3901875
-0.1501875,0.3001875,-0.3924375
-0.1456875,0.2983125,-0.3956250
-0.1406250,0.2958750,-0.3984375
-0.1359375,0.2940000,-0.3999375
-0.1303125,0.2921250,-0.4031250
-0.1252500,0.2893125,-0.4053750
-0.1203750,0.2872500,-0.4093125
-0.1156875,0.2853750,-0.4134375
-0.1102500,0.2831250,-0.4168125
-0.1051875,0.2818125,-0.4186875
-0.1003125,0.2806875,-0.4211250
-0.0958125,0.2788125,-0.4252500
-0.0915000,0.2771250,-0.4278750
-0.0870000,0.2756250,-0.4306875
-0.0823125,0.2739375,-0.4308750
-0.0772500,0.2718750,-0.4316250
-0.0723750,0.2698125,-0.4333125
-0.0673125,0.2677500,-0.4359375
-0.0624375,0.2660625,-0.4374375
-0.0575625,0.2641875,-0.4380000
-0.0532500,0.2630625,-0.4389375
-0.0487500,0.2625000,-0.4393125
-0.0450000,0.2621250,-0.4404375
-0.0418125,0.2617500,-0.4430625
-0.0388125,0.2615625,-0.4453125
-0.0361875,0.2611875,-0.4464375
-0.0335625,0.2610000,-0.4473750
-0.0313125,0.2615625,-0.4488750
-0.0286875,0.2615625,-0.4505625
-0.0268125,0.2608125,-0.4516875
-0.0249375,0.2600625,-0.4530000
-0.0230625,0.2596875,-0.4528125
-0.0215625,0.2595000,-0.4518750
-0.0204375,0.2595000,-0.4511250
-0.0196875,0.2595000,-0.4500000
-0.0193125,0.2593125,-0.4490625
-0.0193125,0.2595000,-0.4483125
-0.0191250,0.2596875,-0.4479375
-0.0196875,0.2598750,-0.4477500
-0.0198750,0.2606250,-0.4471875
-0.0204375,0.2613750,-0.4458750
-0.0215625,0.2621250,-0.4468125
-0.0225000,0.2625000,-0.4479375
-0.0238125,0.2630625,-0.4485000
-0.0256875,0.2626875,-0.4488750
-0.0275625,0.2630625,-0.4473750
-0.0298125,0.2640000,-0.4473750
-0.0324375,0.2640000,-0.4475625
-0.0345000,0.2641875,-0.4486875
-0.0371250,0.2640000,-0.4481250
-0.0408750,0.2645625,-0.4477500
-0.0459375,0.2649375,-0.4471875
-0.0481875,0.2649375,-0.4471875
-0.0498750,0.2647500,-0.4479375
-0.0515625,0.2643750,-0.4466250
-0.0538125,0.2640000,-0.4460625
-0.0568125,0.2632500,-0.4456875
-0.0596250,0.2626875,-0.4462500
-0.0618750,0.2615625,-0.4458750
-0.0624375,0.2604375,-0.4458750
-0.0654375,0.2602500,-0.4458750
-0.0695625,0.2630625,-0.4462500
-0.0733125,0.2625000,-0.4477500
-0.0768750,0.2617500,-0.4483125
-0.0802500,0.2608125,-0.4490625
-0.0830625,0.2602500,-0.4481250
-0.0860625,0.2591250,-0.4490625
-0.0888750,0.2581875,-0.4494375
-0.0924375,0.2565000,-0.4490625
-0.0956250,0.2518125,-0.4492500
-0.0990000,0.2508750,-0.4488750
-0.1025625,0.2497500,-0.4479375
-0.1055625,0.2486250,-0.4464375
-0.1091250,0.2467500,-0.4477500
-0.1125000,0.2456250,-0.4475625
-0.1158750,0.2439375,-0.4473750
-0.1192500,0.2428125,-0.4477500
-0.1218750,0.2405625,-0.4485000
-0.1248750,0.2383125,-0.4492500
-0.1276875,0.2362500,-0.4494375
-0.1308750,0.2345625,-0.4498125
-0.1338750,0.2330625,-0.4486875
-0.1368750,0.2313750,-0.4473750
-0.1402500,0.2295000,-0.4471875
-0.1434375,0.2281875,-0.4464375
-0.1466250,0.2274375,-0.4462500
-0.1496250,0.2265000,-0.4449375
-0.1524375,0.2251875,-0.4456875
-0.1554375,0.2246250,-0.4455000
-0.1580625,0.2235000,-0.4462500
-0.1606875,0.2225625,-0.4466250
-0.1635000,0.2216250,-0.4470000
-0.1657500,0.2201250,-0.4479375
-0.1680000,0.2188125,-0.4473750
-0.1704375,0.2173125,-0.4470000
-0.1730625,0.2167500,-0.4464375
-0.1755000,0.2152500,-0.4458750
-0.1779375,0.2143125,-0.4438125
-0.1800000,0.2131875,-0.4428750
-0.1816875,0.2128125,-0.4417500
-0.1835625,0.2118750,-0.4402500
-0.1856250,0.2122500,-0.4393125
-0.1873125,0.2115000,-0.4389375
-0.1882500,0.2107500,-0.4395000
-0.1895625,0.2098125,-0.4400625
-0.1910625,0.2096250,-0.4410000
-0.1916250,0.2094375,-0.4406250
-0.1923750,0.2088750,-0.4402500
-0.1929375,0.2088750,-0.4402500
-0.1935000,0.2071875,-0.4402500
-0.1940625,0.2062500,-0.4402500
-0.1951875,0.2058750,-0.4393125
-0.1961250,0.2058750,-0.4387500
-0.1966875,0.2045625,-0.4383750
-0.1980000,0.2030625,-0.4393125
-0.1991250,0.2021250,-0.4398750
-0.2002500,0.2011875,-0.4396875
-0.2010000,0.2006250,-0.4398750
-0.2015625,0.2000625,-0.4400625
-0.2019375,0.1989375,-0.4391250
-0.2023125,0.1983750,-0.4387500
-0.2028750,0.1978125,-0.4378125
-0.2028750,0.1966875,-0.4387500
-0.2025000,0.1951875,-0.4387500
-0.2017500,0.1942500,-0.4396875
-0.2019375,0.1933125,-0.4406250
-0.2023125,0.1927500,-0.4404375
-0.2023125,0.1916250,-0.4415625
-0.2028750,0.1906875,-0.4419375
-0.2043750,0.1908750,-0.4432500
-0.2043750,0.1906875,-0.4438125
-0.2043750,0.1910625,-0.4445625
-0.2049375,0.1903125,-0.4441875
-0.2045625,0.1893750,-0.4432500
-0.2040000,0.1888125,-0.4434375
-0.2043750,0.1888125,-0.4426875
-0.2036250,0.1882500,-0.4426875
-0.2013750,0.1867500,-0.4432500
-0.2013750,0.1867500,-0.4421250
-0.2017500,0.1865625,-0.4408125
-0.2021250,0.1865625,-0.4415625
-0.2021250,0.1863750,-0.4421250
-0.2019375,0.1861875,-0.4419375
-0.2013750,0.1860000,-0.4430625
-0.2008125,0.1860000,-0.4440000
-0.2002500,0.1860000,-0.4443750
-0.2000625,0.1858125,-0.4458750
-0.1998750,0.1852500,-0.4477500
-0.1987500,0.1858125,-0.4485000
-0.1981875,0.1860000,-0.4483125
-0.1974375,0.1861875,-0.4481250
-0.1963125,0.1860000,-0.4485000
-0.1948125,0.1861875,-0.4485000
-0.1938750,0.1869375,-0.4481250
-0.1921875,0.1867500,-0.4473750
-0.1905000,0.1873125,-0.4479375
-0.1890000,0.1876875,-0.4475625
-0.1873125,0.1884375,-0.4481250
-0.1865625,0.1886250,-0.4505625
-0.1858125,0.1890000,-0.4507500
-0.1858125,0.1893750,-0.4500000
-0.1856250,0.1899375,-0.4500000
-0.1856250,0.1906875,-0.4492500
-0.1858125,0.1914375,-0.4475625
-0.1856250,0.1918125,-0.4475625
-0.1854375,0.1927500,-0.4473750
-0.1848750,0.1942500,-0.4468125
-0.1848750,0.1953750,-0.4471875
-0.1841250,0.1961250,-0.4488750
-0.1835625,0.1966875,-0.4498125
-0.1828125,0.1980000,-0.4498125
-0.1815000,0.1985625,-0.4503750
-0.1813125,0.1991250,-0.4496250
-0.1813125,0.1989375,-0.4496250
-0.1807500,0.1987500,-0.4492500
-0.1796250,0.1985625,-0.4494375
-0.1788750,0.1980000,-0.4486875
-0.1781250,0.1974375,-0.4479375
-0.1777500,0.1968750,-0.4488750
-0.1768125,0.1961250,-0.4505625
